180.5	599.5
181	599.5
181.5	599.5
182	599.5
182.5	599.5
183	599.4
183.5	599.4
184	599.5
184.5	599.5
185	599.6
185.5	599.7
186	599.7
186.5	599.8
187	600
187.5	600
188	600
188.5	600
189	600
189.5	599.9
190	599.9
190.5	599.9
191	599.9
191.5	599.9
192	599.9
192.5	600
193	599.9
193.5	600
194	600
194.5	600.1
195	600.1
195.5	600.2
196	600.1
196.5	600.1
197	600.2
197.5	600.2
198	600.1
198.5	600
199	600
199.5	600
200	599.9
200.5	599.9
201	599.8
201.5	599.8
202	599.8
202.5	599.8
203	599.9
203.5	600
204	600
204.5	600
205	600
205.5	600
206	600.1
206.5	600.1
207	600.2
207.5	600.3
208	600.3
208.5	600.3
209	600.4
209.5	600.3
210	600.2
210.5	600
211	600
211.5	599.9
212	600
212.5	600
213	600.1
213.5	600.1
214	600.3
214.5	600.4
215	600.5
215.5	600.6
216	600.5
216.5	600.4
217	600.3
217.5	600.2
218	600.1
218.5	600.1
219	600
219.5	600
220	600
220.5	600
221	600.1
221.5	600.3
222	600.3
222.5	600.4
223	600.5
223.5	600.6
224	600.7
224.5	600.6
225	600.7
225.5	600.5
226	600.5
226.5	600.4
227	600.4
227.5	600.4
228	600.4
228.5	600.3
229	600.3
229.5	600.4
230	600.4
230.5	600.5
231	600.6
231.5	600.6
232	600.4
232.5	600.4
233	600.5
233.5	600.6
234	600.6
234.5	600.7
235	600.7
235.5	600.8
236	600.8
236.5	600.8
237	600.8
237.5	600.8
238	600.7
238.5	600.7
239	600.5
239.5	600.4
240	600.4
240.5	600.3
241	600.3
241.5	600.3
242	600.3
242.5	600.3
243	600.2
243.5	600.1
244	600
244.5	599.9
245	599.8
245.5	599.8
246	599.8
246.5	599.8
247	600
247.5	600
248	600.1
248.5	600.1
249	600.1
249.5	600
250	600
250.5	600
251	599.9
251.5	600
252	600
252.5	600
253	600
253.5	600.1
254	600.1
254.5	600.3
255	600.3
255.5	600.4
256	600.3
256.5	600.3
257	600.3
257.5	600.2
258	600
258.5	600.1
259	600.2
259.5	600.3
260	600.3
260.5	600.4
261	600.4
261.5	600.5
262	600.4
262.5	600.3
263	600.3
263.5	600.2
264	600.1
264.5	600
265	600.1
265.5	600.3
266	600.3
266.5	600.3
267	600.3
267.5	600.3
268	600.4
268.5	600.4
269	600.5
269.5	600.7
270	600.7
270.5	600.8
271	600.7
271.5	600.6
272	600.3
272.5	600.3
273	600.1
273.5	600
274	600
274.5	600
275	599.9
275.5	600
276	600
276.5	600
277	600
277.5	600.1
278	600.1
278.5	600.2
279	600.2
279.5	600.1
280	600.1
280.5	600.1
281	600
281.5	600
282	600
282.5	600
283	600
283.5	600
284	600
284.5	600.1
285	600.1
285.5	600.1
286	600.1
286.5	600
287	600
287.5	600
288	600
288.5	599.9
289	599.9
289.5	599.8
290	599.8
290.5	599.8
291	599.8
291.5	599.8
292	599.8
292.5	599.9
293	600
293.5	600
294	600.1
294.5	600.1
295	600
295.5	600
296	600
296.5	600
297	600
297.5	600
298	600
298.5	600
299	600
299.5	600
300	599.9
300.5	599.8
301	599.8
301.5	599.7
302	599.7
302.5	599.8
303	600
303.5	600
304	600
304.5	600.1
305	600.1
305.5	600.1
306	600
306.5	600
307	600
307.5	599.9
308	599.9
308.5	599.9
309	599.8
309.5	599.9
310	599.8
310.5	599.7
311	599.7
311.5	599.7
312	599.8
312.5	599.7
313	599.6
313.5	599.6
314	599.6
314.5	599.6
315	599.6
315.5	599.6
316	599.6
316.5	599.6
317	599.6
317.5	599.6
318	599.7
318.5	599.7
319	599.8
319.5	600
320	600
320.5	600
321	600
321.5	600
322	600
322.5	600
323	600
323.5	599.9
324	599.8
324.5	599.8
325	599.8
325.5	599.8
326	599.8
326.5	599.8
327	599.9
327.5	599.9
328	599.7
328.5	599.7
329	599.7
329.5	599.7
330	599.8
330.5	599.8
331	599.8
331.5	599.8
332	599.7
332.5	599.7
333	599.7
333.5	599.7
334	599.6
334.5	599.6
335	599.6
335.5	599.6
336	599.6
336.5	599.7
337	599.7
337.5	599.7
338	599.7
338.5	599.7
339	599.8
339.5	599.8
340	599.8
340.5	599.7
341	599.6
341.5	599.6
342	599.6
342.5	599.5
343	599.4
343.5	599.4
344	599.4
344.5	599.4
345	599.3
345.5	599.4
346	599.4
346.5	599.4
347	599.4
347.5	599.4
348	599.4
348.5	599.6
349	599.6
349.5	599.6
350	599.7
350.5	599.7
351	599.6
351.5	599.7
352	599.7
352.5	599.7
353	599.7
353.5	599.8
354	599.7
354.5	599.7
355	599.7
355.5	599.7
356	599.6
356.5	599.6
357	599.6
357.5	599.5
358	599.5
358.5	599.5
359	599.4
359.5	599.4
360	599.4
360.5	599.4
361	599.4
361.5	599.3
362	599.3
362.5	599.3
363	599.3
363.5	599.3
364	599.3
364.5	599.3
365	599.3
365.5	599.3
366	599.4
366.5	599.4
367	599.3
367.5	599.3
368	599.3
368.5	599.3
369	599.3
369.5	599.3
370	599.3
370.5	599.3
371	599.3
371.5	599.3
372	599.3
372.5	599.3
373	599.3
373.5	599.4
374	599.4
374.5	599.4
375	599.4
375.5	599.4
376	599.5
376.5	599.6
377	599.6
377.5	599.5
378	599.4
378.5	599.4
379	599.3
379.5	599.2
380	599.1
380.5	599.1
381	599
381.5	599.1
382	599.1
382.5	599.1
383	599.1
383.5	599.1
384	599.2
384.5	599.3
385	599.3
385.5	599.3
386	599.4
386.5	599.4
387	599.4
387.5	599.4
388	599.3
388.5	599.3
389	599.2
389.5	599.1
390	599
390.5	598.9
391	598.9
391.5	599
392	599.1
392.5	599.3
393	599.5
393.5	599.5
394	599.5
394.5	599.5
395	599.4
395.5	599.4
396	599.5
396.5	599.4
397	599.4
397.5	599.4
398	599.4
398.5	599.4
399	599.4
399.5	599.4
400	599.3
400.5	599.3
401	599.3
401.5	599.1
402	599.1
402.5	599
403	599
403.5	599.1
404	599.1
404.5	599.1
405	599
405.5	599.1
406	599.1
406.5	599.1
407	599.1
407.5	599
408	599.1
408.5	599.1
409	599.1
409.5	599.1
410	599.3
410.5	599.3
411	599.3
411.5	599.3
412	599.3
412.5	599.4
413	599.3
413.5	599.3
414	599.3
414.5	599.3
415	599.3
415.5	599.3
416	599.2
416.5	599.1
417	599.1
417.5	599.1
418	599.2
418.5	599.1
419	599.1
419.5	599.1
420	599.1
420.5	599.1
421	599.1
421.5	599.2
422	599.2
422.5	599.1
423	599.1
423.5	599
424	599
424.5	599
425	599
425.5	598.9
426	599
426.5	598.9
427	598.9
427.5	598.9
428	599
428.5	599.1
429	599.2
429.5	599.2
430	599.3
430.5	599.3
431	599.3
431.5	599.3
432	599.3
432.5	599.3
433	599.3
433.5	599.3
434	599.3
434.5	599.2
435	599.2
435.5	599.2
436	599.2
436.5	599.3
437	599.3
437.5	599.3
438	599.3
438.5	599.3
439	599.3
439.5	599.3
440	599.3
440.5	599.3
441	599.3
441.5	599.3
442	599.3
442.5	599.3
443	599.4
443.5	599.3
444	599.3
444.5	599.4
445	599.4
445.5	599.6
446	599.6
446.5	599.6
447	599.6
447.5	599.7
448	599.7
448.5	599.8
449	599.8
449.5	599.8
450	599.9
450.5	599.9
451	600
451.5	600
452	600
452.5	599.9
453	599.8
453.5	599.7
454	599.8
454.5	600
455	600
455.5	600
456	599.9
456.5	599.8
457	599.7
457.5	599.7
458	599.6
458.5	599.6
459	599.6
459.5	599.7
460	599.8
460.5	599.8
461	599.9
461.5	599.9
462	599.8
462.5	599.8
463	599.8
463.5	599.8
464	599.8
464.5	599.8
465	599.8
465.5	599.7
466	599.6
466.5	599.7
467	599.6
467.5	599.7
468	599.6
468.5	599.8
469	599.9
469.5	600
470	600
470.5	600
471	600.1
471.5	600.1
472	600
472.5	600
473	600
473.5	600
474	600
474.5	599.9
475	599.8
475.5	599.8
476	599.7
476.5	599.7
477	599.7
477.5	599.7
478	599.7
478.5	599.7
479	599.7
479.5	599.7
480	599.8
480.5	599.7
481	599.8
481.5	599.8
482	599.8
482.5	599.8
483	599.9
483.5	599.9
484	600
484.5	599.9
485	600
485.5	599.9
486	599.9
486.5	599.8
487	599.9
487.5	599.8
488	599.8
488.5	599.8
489	599.8
489.5	599.8
490	599.8
490.5	599.8
491	599.8
491.5	599.8
492	599.8
492.5	599.9
493	600
493.5	599.9
494	599.9
494.5	599.9
495	600
495.5	600
496	600
496.5	600
497	600
497.5	599.9
498	599.9
498.5	599.8
499	599.9
499.5	599.8
500	599.8
500.5	599.8
501	599.9
501.5	599.9
502	599.9
502.5	599.7
503	599.7
503.5	599.7
504	599.6
504.5	599.6
505	599.6
505.5	599.6
506	599.7
506.5	599.7
507	599.7
507.5	599.8
508	599.8
508.5	599.9
509	599.9
509.5	600
510	600
510.5	600.1
511	600.1
511.5	600.1
512	600
512.5	600
513	599.9
513.5	599.8
514	599.7
514.5	599.7
515	599.7
515.5	599.7
516	599.7
516.5	599.7
517	599.6
517.5	599.6
518	599.7
518.5	599.8
519	599.9
519.5	599.9
520	600
520.5	600
521	600.1
521.5	600
522	600
522.5	600.1
523	600
523.5	599.9
524	599.9
524.5	599.8
525	599.9
525.5	599.9
526	599.8
526.5	599.8
527	599.8
527.5	599.7
528	599.7
528.5	599.7
529	599.7
529.5	599.7
530	599.8
530.5	599.7
531	599.8
531.5	599.7
532	599.7
532.5	599.7
533	599.6
533.5	599.8
534	599.8
534.5	599.8
535	599.8
535.5	599.8
536	600
536.5	599.8
537	599.9
537.5	599.8
538	599.8
538.5	599.8
539	599.6
539.5	599.7
540	599.7
540.5	599.7
541	599.7
541.5	599.7
542	599.6
542.5	599.6
543	599.7
543.5	599.7
544	599.7
544.5	599.8
545	599.8
545.5	599.7
546	599.6
546.5	599.6
547	599.7
547.5	599.6
548	599.6
548.5	599.6
549	599.6
549.5	599.6
550	599.5
550.5	599.5
551	599.6
551.5	599.7
552	599.8
552.5	599.7
553	599.8
553.5	599.7
554	599.7
554.5	599.8
555	599.8
555.5	599.9
556	599.8
556.5	599.8
557	599.6
557.5	599.6
558	599.5
558.5	599.6
559	599.7
559.5	599.8
560	599.9
560.5	599.8
561	600
561.5	599.9
562	599.8
562.5	599.8
563	599.8
563.5	599.8
564	599.8
564.5	600
565	600
565.5	600
566	600
566.5	599.9
567	599.8
567.5	599.7
568	599.7
568.5	599.6
569	599.7
569.5	599.6
570	599.7
570.5	599.8
571	599.8
571.5	599.8
572	600
572.5	600
573	600
573.5	600
574	600
574.5	600
575	600
575.5	600
576	599.9
576.5	599.8
577	599.8
577.5	599.8
578	599.9
578.5	599.8
579	599.8
579.5	599.7
580	599.7
580.5	599.7
581	599.7
581.5	599.7
582	599.8
582.5	599.7
583	599.7
583.5	599.7
584	599.8
584.5	599.8
585	599.8
585.5	599.8
586	599.8
586.5	599.8
587	599.7
587.5	599.7
588	599.7
588.5	599.7
589	599.8
589.5	599.8
590	599.9
590.5	600
591	599.9
591.5	600
592	599.9
592.5	599.8
593	599.8
593.5	599.7
594	599.8
594.5	599.7
595	599.6
595.5	599.7
596	599.7
596.5	599.7
597	599.7
597.5	599.7
598	599.8
598.5	600
599	599.9
599.5	600
600	600
600.5	599.9
601	599.9
601.5	600
602	600
602.5	600
603	600
603.5	600
604	600
604.5	600
605	600.1
605.5	600.1
606	600
606.5	600
607	600
607.5	600
608	600
608.5	599.9
609	599.8
609.5	599.8
610	599.9
610.5	599.8
611	600
611.5	600
612	600
612.5	600
613	599.8
613.5	599.8
614	599.7
614.5	599.7
615	599.7
615.5	599.7
616	599.7
616.5	599.8
617	599.9
617.5	599.9
618	599.9
618.5	599.8
619	599.8
619.5	599.8
620	599.7
620.5	599.7
621	599.7
621.5	599.7
622	599.7
622.5	599.7
623	599.7
623.5	599.6
624	599.6
624.5	599.6
625	599.6
625.5	599.6
626	599.6
626.5	599.7
627	599.7
627.5	599.7
628	599.7
628.5	599.7
629	599.8
629.5	599.8
630	599.8
630.5	599.8
631	599.9
631.5	599.9
632	600
632.5	599.9
633	600
633.5	600
634	600
634.5	600
635	600.1
635.5	600.1
636	600.2
636.5	600.3
637	600.3
637.5	600.3
638	600.3
638.5	600.2
639	600.1
639.5	600.1
640	600.2
640.5	600.1
641	600
641.5	599.9
642	599.9
642.5	599.8
643	599.8
643.5	599.7
644	599.7
644.5	599.7
645	599.7
645.5	599.7
646	599.7
646.5	599.7
647	599.6
647.5	599.6
648	599.6
648.5	599.6
649	599.6
649.5	599.6
650	599.5
650.5	599.6
651	599.7
651.5	599.7
652	599.8
652.5	600
653	600
653.5	600.1
654	600
654.5	600
655	599.9
655.5	599.9
656	599.8
656.5	599.7
657	599.7
657.5	599.7
658	599.7
658.5	599.7
659	599.7
659.5	599.8
660	599.8
660.5	600
661	600
661.5	600
662	599.9
662.5	599.8
663	599.8
663.5	599.8
664	599.8
664.5	599.8
665	599.8
665.5	599.7
666	599.6
666.5	599.6
667	599.6
667.5	599.6
668	599.4
668.5	599.4
669	599.5
669.5	599.5
670	599.6
670.5	599.6
671	599.7
671.5	599.7
672	599.8
672.5	599.8
673	599.8
673.5	599.7
674	599.7
674.5	599.7
675	599.6
675.5	599.5
676	599.4
676.5	599.4
677	599.3
677.5	599.3
678	599.4
678.5	599.4
679	599.5
679.5	599.6
680	599.6
680.5	599.6
681	599.6
681.5	599.6
682	599.6
682.5	599.7
683	599.6
683.5	599.6
684	599.6
684.5	599.6
685	599.7
685.5	599.7
686	599.6
686.5	599.7
687	599.7
687.5	599.7
688	599.7
688.5	599.7
689	599.7
689.5	599.7
690	599.7
690.5	599.7
691	599.6
691.5	599.6
692	599.6
692.5	599.7
693	599.7
693.5	599.7
694	599.7
694.5	599.7
695	599.7
695.5	599.8
696	599.8
696.5	599.8
697	599.7
697.5	599.7
698	599.6
698.5	599.6
699	599.6
699.5	599.6
700	599.6
700.5	599.6
701	599.6
701.5	599.6
702	599.6
702.5	599.5
703	599.5
703.5	599.4
704	599.6
704.5	599.5
705	599.5
705.5	599.5
706	599.5
706.5	599.4
707	599.4
707.5	599.4
708	599.4
708.5	599.4
709	599.4
709.5	599.3
710	599.3
710.5	599.3
711	599.5
711.5	599.6
712	599.7
712.5	599.7
713	599.7
713.5	599.7
714	599.6
714.5	599.6
715	599.6
715.5	599.6
716	599.6
716.5	599.5
717	599.5
717.5	599.4
718	599.4
718.5	599.3
719	599.3
719.5	599.3
720	599.3
720.5	599.3
721	599.3
721.5	599.3
722	599.3
722.5	599.4
723	599.5
723.5	599.5
724	599.5
724.5	599.6
725	599.6
725.5	599.5
726	599.5
726.5	599.4
727	599.4
727.5	599.6
728	599.6
728.5	599.6
729	599.6
729.5	599.7
730	599.7
730.5	599.6
731	599.6
731.5	599.6
732	599.6
732.5	599.6
733	599.6
733.5	599.6
734	599.5
734.5	599.4
735	599.4
735.5	599.4
736	599.4
736.5	599.5
737	599.6
737.5	599.6
738	599.7
738.5	599.6
739	599.7
739.5	599.7
740	599.7
740.5	599.6
741	599.5
741.5	599.5
742	599.4
742.5	599.4
743	599.3
743.5	599.3
744	599.3
744.5	599.2
745	599.3
745.5	599.4
746	599.5
746.5	599.6
747	599.6
747.5	599.6
748	599.5
748.5	599.6
749	599.6
749.5	599.4
750	599.4
750.5	599.3
751	599.3
751.5	599.3
752	599.3
752.5	599.3
753	599.3
753.5	599.3
754	599.4
754.5	599.4
755	599.4
755.5	599.4
756	599.4
756.5	599.4
757	599.4
757.5	599.3
758	599.3
758.5	599.4
759	599.5
759.5	599.5
760	599.4
760.5	599.5
761	599.6
761.5	599.6
762	599.5
762.5	599.4
763	599.3
763.5	599.3
764	599.3
764.5	599.3
765	599.3
765.5	599.3
766	599.3
766.5	599.4
767	599.3
767.5	599.4
768	599.5
768.5	599.5
769	599.6
769.5	599.5
770	599.5
770.5	599.4
771	599.4
771.5	599.3
772	599.3
772.5	599.3
773	599.3
773.5	599.3
774	599.4
774.5	599.4
775	599.4
775.5	599.3
776	599.4
776.5	599.3
777	599.4
777.5	599.3
778	599.3
778.5	599.3
779	599.2
779.5	599.3
780	599.3
780.5	599.4
781	599.5
781.5	599.4
782	599.4
782.5	599.4
783	599.4
783.5	599.4
784	599.3
784.5	599.3
785	599.3
785.5	599.3
786	599.3
786.5	599.2
787	599.1
787.5	599.1
788	599
788.5	599
789	599.1
789.5	599
790	599.1
790.5	599.2
791	599.3
791.5	599.3
792	599.3
792.5	599.3
793	599.3
793.5	599.3
794	599.5
794.5	599.6
795	599.7
795.5	599.8
796	599.8
796.5	599.7
797	599.7
797.5	599.6
798	599.4
798.5	599.4
799	599.3
799.5	599.3
800	599.3
800.5	599.3
801	599.3
801.5	599.3
802	599.3
802.5	599.3
803	599.3
803.5	599.3
804	599.3
804.5	599.3
805	599.3
805.5	599.3
806	599.3
806.5	599.4
807	599.5
807.5	599.5
808	599.6
808.5	599.5
809	599.5
809.5	599.4
810	599.4
810.5	599.4
811	599.4
811.5	599.3
812	599.3
812.5	599.3
813	599.3
813.5	599.3
814	599.2
814.5	599.2
815	599.3
815.5	599.3
816	599.3
816.5	599.3
817	599.3
817.5	599.3
818	599.4
818.5	599.4
819	599.5
819.5	599.4
820	599.4
820.5	599.3
821	599.3
821.5	599.3
822	599.3
822.5	599.3
823	599.3
823.5	599.3
824	599.2
824.5	599.3
825	599.2
825.5	599.3
826	599.2
826.5	599.2
827	599.1
827.5	599
828	599.1
828.5	599.1
829	599.2
829.5	599.3
830	599.4
830.5	599.3
831	599.4
831.5	599.4
832	599.4
832.5	599.4
833	599.3
833.5	599.3
834	599.4
834.5	599.6
835	599.6
835.5	599.7
836	599.8
836.5	599.9
837	599.9
837.5	599.8
838	599.8
838.5	599.7
839	599.7
839.5	599.6
840	599.5
840.5	599.5
841	599.4
841.5	599.4
842	599.4
842.5	599.4
843	599.3
843.5	599.3
844	599.3
844.5	599.2
845	599.1
845.5	599.1
846	599.2
846.5	599.2
847	599.3
847.5	599.3
848	599.3
848.5	599.3
849	599.3
849.5	599.3
850	599.3
850.5	599.3
851	599.3
851.5	599.3
852	599.2
852.5	599.1
853	599
853.5	599
854	599
854.5	598.9
855	599
855.5	599
856	599
856.5	599
857	599
857.5	599
858	599
858.5	599
859	599.1
859.5	599.3
860	599.3
860.5	599.3
861	599.3
861.5	599.4
862	599.4
862.5	599.3
863	599.3
863.5	599.2
864	599.1
864.5	599.1
865	599.1
865.5	599.1
866	599.1
866.5	599.1
867	599.1
867.5	599.1
868	599.1
868.5	599.1
869	599.2
869.5	599.2
870	599.3
870.5	599.3
871	599.3
871.5	599.3
872	599.3
872.5	599.3
873	599.3
873.5	599.2
874	599.3
874.5	599.1
875	599.3
875.5	599.3
876	599.3
876.5	599.3
877	599.3
877.5	599.2
878	599.2
878.5	599.1
879	599.1
879.5	599
880	599
880.5	599.1
881	599.1
881.5	599.1
882	599.2
882.5	599.3
883	599.4
883.5	599.4
884	599.5
884.5	599.4
885	599.4
885.5	599.3
886	599.3
886.5	599.3
887	599.3
887.5	599.3
888	599.3
888.5	599.3
889	599.3
889.5	599.3
890	599.3
890.5	599.3
891	599.3
891.5	599.3
892	599.3
892.5	599.2
893	599.1
893.5	599.2
894	599.2
894.5	599.1
895	599.1
895.5	599.1
896	599.1
896.5	599.2
897	599.3
897.5	599.3
898	599.3
898.5	599.3
899	599.3
899.5	599.2
900	599.1
900.5	599.2
901	599.2
901.5	599.3
902	599.3
902.5	599.3
903	599.3
903.5	599.3
904	599.3
904.5	599.3
905	599.3
905.5	599.3
906	599.3
906.5	599.3
907	599.3
907.5	599.3
908	599.3
908.5	599.3
909	599.2
909.5	599.3
910	599.3
910.5	599.3
911	599.3
911.5	599.2
912	599.2
912.5	599.1
913	599
913.5	599
914	599
914.5	598.8
915	598.9
915.5	599
916	599
916.5	599.2
917	599.3
917.5	599.3
918	599.3
918.5	599.3
919	599.4
919.5	599.5
920	599.6
920.5	599.5
921	599.5
921.5	599.4
922	599.4
922.5	599.3
923	599.4
923.5	599.3
924	599.3
924.5	599.2
925	599.2
925.5	599.1
926	599.1
926.5	599.2
927	599.2
927.5	599.3
928	599.3
928.5	599.3
929	599.3
929.5	599.4
930	599.4
930.5	599.4
931	599.4
931.5	599.3
932	599.3
932.5	599.3
933	599.2
933.5	599.1
934	599
934.5	599
935	599
935.5	598.9
936	598.8
936.5	598.9
937	598.9
937.5	598.9
938	598.9
938.5	598.9
939	598.9
939.5	599
940	599
940.5	599
941	599.1
941.5	599.1
942	599.1
942.5	599.2
943	599.3
943.5	599.2
944	599.3
944.5	599.3
945	599.3
945.5	599.3
946	599.2
946.5	599.2
947	599.1
947.5	599.3
948	599.2
948.5	599.3
949	599.4
949.5	599.4
950	599.4
950.5	599.5
951	599.5
951.5	599.4
952	599.3
952.5	599.3
953	599.1
953.5	599
954	599.1
954.5	599
955	599
955.5	599.1
956	599.1
956.5	599.1
957	599.2
957.5	599.1
958	599
958.5	599
959	599
959.5	599
960	599
960.5	599
961	599
961.5	599
962	599
962.5	599.1
963	599.1
963.5	599.1
964	599.1
964.5	599.1
965	599.1
965.5	599.1
966	599.1
966.5	599.1
967	599
967.5	599
968	599.1
968.5	599.2
969	599.1
969.5	599.1
970	599
970.5	599
971	598.9
971.5	598.9
972	598.9
972.5	598.8
973	598.8
973.5	599
974	598.9
974.5	599
975	599
975.5	599
976	599
976.5	599
977	599
977.5	599.1
978	599
978.5	599.1
979	599.1
979.5	599.1
980	599
980.5	599
981	599
981.5	599
982	599
982.5	599
983	599
983.5	599
984	599
984.5	598.9
985	599
985.5	599
986	599.1
986.5	599.1
987	599.1
987.5	599.1
988	599.1
988.5	599.3
989	599.3
989.5	599.3
990	599.3
990.5	599.2
991	599.1
991.5	599.1
992	599.1
992.5	599
993	599.1
993.5	599
994	599.1
994.5	599.1
995	599.1
995.5	599.3
996	599.3
996.5	599.3
997	599.3
997.5	599.2
998	599.2
998.5	599
999	599
999.5	599
1000	598.9
1000.5	598.8
1001	598.9
1001.5	598.9
1002	599
1002.5	599
1003	599
1003.5	599
1004	599
1004.5	599
1005	599
1005.5	599
1006	599
1006.5	598.9
1007	598.8
1007.5	598.7
1008	598.7
1008.5	598.8
1009	598.8
1009.5	598.8
1010	598.8
1010.5	598.9
1011	598.8
1011.5	598.9
1012	599
1012.5	599
1013	599.1
1013.5	599.1
1014	599.1
1014.5	599.1
1015	599.1
1015.5	599.2
1016	599.2
1016.5	599.2
1017	599.3
1017.5	599.3
1018	599.3
1018.5	599.3
1019	599.1
1019.5	599.1
1020	599
1020.5	599
1021	599
1021.5	599
1022	599
1022.5	599
1023	599
1023.5	599.1
1024	599.1
1024.5	599.3
1025	599.3
1025.5	599.5
1026	599.5
1026.5	599.5
1027	599.4
1027.5	599.3
1028	599.3
1028.5	599.2
1029	599.2
1029.5	599.1
1030	599.1
1030.5	599.1
1031	599.1
1031.5	599.1
1032	599.1
1032.5	599.1
1033	599
1033.5	599
1034	599
1034.5	599
1035	599.1
1035.5	599
1036	599
1036.5	599.1
1037	599.1
1037.5	599.3
1038	599.3
